feature,importance,data_type,is_target
Pizotifen,1.5534646777659707e-06,Metabolome,False
Levothyroxine,1.548193473350009e-06,Metabolome,False
3-hydroxyquinuclidine-3-carbonitrile hydrochloride,1.5245818228457104e-06,Metabolome,False
2-Anisic acid,1.5149632020860634e-06,Metabolome,False
HexCer-NS (d18:2/16:0),1.5116875264748947e-06,Metabolome,False
FAHFA (16:1/16:1),1.4979298980874338e-06,Metabolome,False
9-Oxo-ODE,1.4937447178509178e-06,Metabolome,False
"4-phenyl-2-[(3-pyridylamino)methylidene]cyclohexane-1,3-dione",1.455729993581896e-06,Metabolome,False
N-Oleoyl dopamine,1.4490264978178752e-06,Metabolome,False
"methyl 2,5-dimethyl-1H-pyrrole-3-carboxylate",1.4459259891979253e-06,Metabolome,False
α-Methyl-DL-histidine,1.440135268508961e-06,Metabolome,False
Tanespimycin,1.4262627889807042e-06,Metabolome,False
"2-[(2-chlorobenzyl)sulfanyl]-4,6-dimethylnicotinonitrile",1.415650242819062e-06,Metabolome,False
"δ-Ribono-1,4-lactone",1.3530131619415044e-06,Metabolome,False
3-(3-methylbut-2-en-1-yl)-3H-purin-6-amine,1.3186944521658268e-06,Metabolome,False
Nicotinamide adenine dinucleotide,1.3146155939067591e-06,Metabolome,False
Estropipate,1.3017273856240965e-06,Metabolome,False
9-Methyluric acid,1.2816419524076783e-06,Metabolome,False
ATP,1.2789242995922674e-06,Metabolome,False
Prostaglandin B1,1.2734833405319813e-06,Metabolome,False
Piceatannol,1.2466658243852553e-06,Metabolome,False
"diethyl 1-(2,3,4,5,6-pentamethylphenyl)hydrazine-1,2-dicarboxylate",1.2440749231461164e-06,Metabolome,False
Prostaglandin D2,1.2164223795742022e-06,Metabolome,False
"2-[(3S)-1-(3,4-Difluorobenzyl)-3-pyrrolidinyl]-1,3-benzoxazole",1.209691569208272e-06,Metabolome,False
LPC 22:6,1.2011792794761923e-06,Metabolome,False
Estrone,1.1982025918477641e-06,Metabolome,False
FRH,1.1828545802497239e-06,Metabolome,False
FAHFA (2:0/26:2),1.1568283947219393e-06,Metabolome,False
18-β-Glycyrrhetinic acid,1.1551634823193374e-06,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter kobei,1.144059402337531e-06,Microbiome,False
D-Galactosamine,1.141453034153409e-06,Metabolome,False
Isoproterenol,1.1254891207583168e-06,Metabolome,False
"2,6-Xylidine",1.0579090493111946e-06,Metabolome,False
N-P-Coumaroyl Spermidine,1.056182303986717e-06,Metabolome,False
Anserine,1.040086125041154e-06,Metabolome,False
ACar 16:3,1.0333461635961979e-06,Metabolome,False
4-ethoxy-N-[(4-methoxyphenyl)methylene]aniline,1.0319018766280993e-06,Metabolome,False
"2-oxa-4-azatetracyclo[6.3.1.1~6,10~.0~1,5~]tridecan-3-one",1.0251080118067198e-06,Metabolome,False
Rhoifolin,1.0145419208104615e-06,Metabolome,False
"4-(2-chloro-6-fluorobenzyl)-1,3,5-trimethyl-1H-pyrazole",1.0140874961533008e-06,Metabolome,False
"11(Z),14(Z)-Eicosadienoic Acid",1.012632281894848e-06,Metabolome,False
"2,3-dinor Prostaglandin E1",1.0090605774070883e-06,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Aggregatibacter|s__Aggregatibacter segnis,9.907687419514654e-07,Microbiome,False
11β-Hydroxyandrosterone,9.584200394184353e-07,Metabolome,False
"3-[(3-chloro-4-hydroxy-5-methylanilino)methylidene]pentane-2,4-dione",9.566053134282573e-07,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter koseri,9.564246896300368e-07,Microbiome,False
"(1α,2α,3β,5ξ,9ξ,18ξ)-1,2,3,19-Tetrahydroxyurs-12-en-28-oic acid",9.479931472154777e-07,Metabolome,False
Luteolin,9.358924964345063e-07,Metabolome,False
1-Palmitoyl-Sn-Glycero-3-Phosphocholine,9.34212035280163e-07,Metabolome,False
Trolox,9.259159283860648e-07,Metabolome,False
N1-(5-methylisoxazol-3-yl)-2-morpholinoacetamide,9.253125561091025e-07,Metabolome,False
Meperidine-d5,9.094581697825938e-07,Metabolome,False
L-Asparagine,8.958326825693885e-07,Metabolome,False
Cannabidiolic acid,8.930264046530046e-07,Metabolome,False
Methionine sulfoxide,8.891033112448974e-07,Metabolome,False
N1-[2-(2-pyridyl)ethyl]-2-aminobenzamide,8.872591160964635e-07,Metabolome,False
"(+/-)-CP 47,497-C8-homolog-d7",8.840680705441569e-07,Metabolome,False
FAHFA (2:0/24:0),8.815868045507491e-07,Metabolome,False
Creatine,8.77839855543447e-07,Metabolome,False
N-Octyl-2-pyrrolidone,8.718757143819537e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus bicirculans,8.717851944453054e-07,Microbiome,False
Glycerophospho-N-palmitoyl ethanolamine,8.673353407980314e-07,Metabolome,False
Cortisol,8.269344200103561e-07,Metabolome,False
Maltotetraose,8.201079688686693e-07,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas faecalis,8.082729677580638e-07,Microbiome,False
UDP-N-acetylglucosamine,8.036414896801452e-07,Metabolome,False
Isophorone,7.849864290052258e-07,Metabolome,False
2-deoxyglucose-6-phosphate,7.824391062570096e-07,Metabolome,False
"1,2,3-Benzenetricarboxylic acid",7.658266825346543e-07,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp. N18-03635,7.531562397162192e-07,Microbiome,False
"1,3-Diphenylacetone",7.498744728974176e-07,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Muribaculaceae|s__Muribaculaceae bacterium DSM 108610,7.210927279961991e-07,Microbiome,False
4-Methylcatechol,7.178835823591658e-07,Metabolome,False
Trenbolone acetate,7.157926639705434e-07,Metabolome,False
7-Methoxyflavone,7.156796164680738e-07,Metabolome,False
YLK,7.142567464363022e-07,Metabolome,False
Lysopc 17:0,7.102565515546166e-07,Metabolome,False
7-Methylguanine,7.013765939398885e-07,Metabolome,False
"2-(tert-butyl)-6,7-dimethoxy-4H-3,1-benzoxazin-4-one",6.980869411371985e-07,Metabolome,False
HKK,6.927534529879119e-07,Metabolome,False
"(6E,10E)-3,7,11,15-tetramethylhexadeca-1,6,10,14-tetraene-3,5,9-triol",6.758781191260398e-07,Metabolome,False
N-{[5-(tert-butyl)-2-thienyl]carbonyl}-N'-(6-methyl-2-pyridyl)urea,6.661026058471141e-07,Metabolome,False
Deoxycorticosterone,6.508417928243184e-07,Metabolome,False
"3-[(4-hydroxyphenyl)methyl]-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",6.41085023081775e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor plautii,6.221698337918847e-07,Microbiome,False
"4-(2,3-dihydro-1,4-benzodioxin-6-yl)butanoic acid",6.110910663598079e-07,Metabolome,False
5-Methoxyindoleacetic acid,6.078149761788027e-07,Metabolome,False
1-Methylguanine,5.882793993962589e-07,Metabolome,False
Oleamide,5.859312193939426e-07,Metabolome,False
Ergocalciferol,5.834271945333384e-07,Metabolome,False
N-Acetyl-D-tryptophan,5.784343801023282e-07,Metabolome,False
"2-phenyl-1-(2-pyridylmethyl)-1,4,5,6,7,8-hexahydroquinazoline-4-thione",5.771532631949053e-07,Metabolome,False
"1-(4-methylphenyl)-3-(2-pyridylthio)pyrrolidine-2,5-dione",5.596936257620982e-07,Metabolome,False
3-Hydroxylidocaine,5.574592131007077e-07,Metabolome,False
17(S)-HpDHA,5.558871077125882e-07,Metabolome,False
"N1,N1-dibutyl-4-(phenylsulfonyl)aniline",5.537660874237667e-07,Metabolome,False
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium acidifaciens,5.438288345877809e-07,Microbiome,False
Lysops 22:6,5.349130655705242e-07,Metabolome,False
Estriol,5.291205516469284e-07,Metabolome,False
"1-(2-furyl)pentane-1,4-dione",5.28737916674544e-07,Metabolome,False
Camptothecin,5.221816928939992e-07,Metabolome,False
ACar 19:4,5.205303177389017e-07,Metabolome,False
Cyclo(glycyltryptophylprolylglycylvalylglycyl-β-hydroxytyrosyl),5.061875242567315e-07,Metabolome,False
N-Acetylornithine,4.98717207219384e-07,Metabolome,False
FMK,4.981622379072736e-07,Metabolome,False
12-Hydroxydodecanoic acid,4.973613538215786e-07,Metabolome,False
Leucylproline,4.904214923618189e-07,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter formigenes,4.794136530800234e-07,Microbiome,False
ACar 18:3,4.791449077094481e-07,Metabolome,False
(±)12(13)-DiHOME,4.724273015062746e-07,Metabolome,False
Furanyl fentanyl 3-furancarboxamide isomer-d5,4.721238455032782e-07,Metabolome,False
YLH,4.501820006521454e-07,Metabolome,False
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Leptotrichiaceae|g__Sneathia|s__Sneathia amnii,4.4829171703879054e-07,Microbiome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae bacterium GAM79,4.4694137548472817e-07,Microbiome,False
"7-Hydroxy-3,4-dihydrocarbostyril",4.446656446588516e-07,Metabolome,False
3-Methyladenine,4.352095777446442e-07,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella intermedia,4.3257044133409306e-07,Microbiome,False
N-(4-butyl-2-methylphenyl)-N'-[4-(4-methylpiperazino)phenyl]urea,4.270391108678947e-07,Metabolome,False
d__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium ulcerans,4.152970588350608e-07,Microbiome,False
N-Glycolylneuraminic acid,4.078000613466853e-07,Metabolome,False
"trans,trans-2,4-Heptadienal",4.049354829285762e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus cecorum,4.012600624665632e-07,Microbiome,False
PC (18:4e/2:0),4.0013200918995715e-07,Metabolome,False
"13Z,16Z-Docosadienoic Acid",3.945096553200825e-07,Metabolome,False
Caprolactam,3.9163036385865203e-07,Metabolome,False
FAHFA (2:0/22:2),3.837587704742952e-07,Metabolome,False
L-Histidinol,3.752664610426514e-07,Metabolome,False
N1-(5-methylisoxazol-3-yl)-2-tetrahydro-1H-pyrrol-1-ylacetamide,3.7400720601551614e-07,Metabolome,False
3-[1-(phenylsulfonyl)-2-pyrrolidinyl]pyridine,3.6782555474848034e-07,Metabolome,False
Pyridoxal,3.673103750885395e-07,Metabolome,False
FAHFA (20:2/22:4),3.658860741996915e-07,Metabolome,False
PI (18:2/18:2),3.531478709055642e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus gwangjuense,3.456528694978802e-07,Microbiome,False
3-Methoxybenzaldehyde,3.434517788727186e-07,Metabolome,False
2-[(3S)-1-Benzyl-3-pyrrolidinyl]-5-(trifluoromethyl)-1H-benzimidazole,3.3706048997462883e-07,Metabolome,False
"2,5-di[4-(trifluoromethyl)benzylidene]cyclopentan-1-one",3.343067633951167e-07,Metabolome,False
Oxymorphone,3.328298495391076e-07,Metabolome,False
L-Serine,3.3108337135040427e-07,Metabolome,False
"2,6-dimethoxy-N-(1-methyl-1H-pyrazol-5-yl)benzamide",3.2493611955805395e-07,Metabolome,False
19(R)-hydroxy Prostaglandin A2,3.2281871870748187e-07,Metabolome,False
FAHFA (3:0/24:1),3.198339976303212e-07,Metabolome,False
Normeperidine,3.1764019174485974e-07,Metabolome,False
"4,7-diphenyl[1,10]phenanthroline",3.0407897910470943e-07,Metabolome,False
Quinine,3.0110029146038365e-07,Metabolome,False
"1,2-dihydroxyheptadec-16-yn-4-yl acetate",3.004339659127959e-07,Metabolome,False
Nicotinamide N-oxide,2.9767630882023013e-07,Metabolome,False
3-Indoxyl sulphate,2.969898379772512e-07,Metabolome,False
N1-{4-[(2-hydroxybenzoyl)amino]phenyl}-2-nitrobenzamide,2.963337570711063e-07,Metabolome,False
Agnuside,2.936047693526312e-07,Metabolome,False
"1,7-bis(3,4-dihydroxyphenyl)heptan-3-one",2.888480529360195e-07,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter roggenkampii,2.8704078550895695e-07,Microbiome,False
Catharanthine,2.865655100061548e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus suis,2.8127947595390885e-07,Microbiome,False
"N-(1-benzylpiperidin-4-yl)-5-methylthieno[2,3-d]pyrimidin-4-amine",2.8062302935607223e-07,Metabolome,False
13(S)-HOTrE,2.7904211674838875e-07,Metabolome,False
"3,3-dimethyl-5-oxo-5-(2-piperidinoanilino)pentanoic acid",2.7785459449227734e-07,Metabolome,False
N-Acetylvaline,2.761742126413551e-07,Metabolome,False
(S)-Equol,2.7575461233783075e-07,Metabolome,False
LPC 15:0,2.7021376528270305e-07,Metabolome,False
(2E)-6-hydroxy-2-methyl-6-(4-methylphenyl)hept-2-enoic acid,2.6237176991814554e-07,Metabolome,False
PG (3:0/18:2),2.6154260710040493e-07,Metabolome,False
Ouabain,2.615298811013741e-07,Metabolome,False
α-Methylhistamine,2.555696941301862e-07,Metabolome,False
Liquiritigenin,2.4989393108640455e-07,Metabolome,False
"2-hydroxy-6-[(8Z,11Z)-pentadeca-8,11,14-trien-1-yl]benzoic acid",2.4474733720987385e-07,Metabolome,False
(4-benzoylpiperidino)[4-(tert-butyl)phenyl]methanone,2.4201100752144193e-07,Metabolome,False
FAHFA (3:0/16:0),2.408195353724426e-07,Metabolome,False
FAHFA (2:0/22:0),2.40291567797108e-07,Metabolome,False
1-(4-bromophenyl)-2-phenylethan-1-one,2.4015095252650906e-07,Metabolome,False
N-glycyl-L-proline,2.38906922090484e-07,Metabolome,False
Quercetin-3β-D-glucoside,2.3692727978860175e-07,Metabolome,False
"2-[(3S)-1-Benzyl-3-pyrrolidinyl]-1,3-benzothiazole",2.3327951794286284e-07,Metabolome,False
FAHFA (2:0/24:1),2.3210519937112514e-07,Metabolome,False
Dextromethorphan hydrobromide,2.301717810170075e-07,Metabolome,False
LDGTS 18:1,2.2906184289922196e-07,Metabolome,False
Asp-Phe,2.2639452425819796e-07,Metabolome,False
Pregnenolone,2.2443832976175747e-07,Metabolome,False
Phenylacetylglycine,2.219677721002666e-07,Metabolome,False
Corey Lactone Diol,2.2156580322480573e-07,Metabolome,False
Citrinin,2.208517396697976e-07,Metabolome,False
Trehalose,2.2042548309316526e-07,Metabolome,False
SM (d14:1/26:0),2.1874554775119995e-07,Metabolome,False
Glycochenodeoxycholic acid sodium salt,2.1701059091541863e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Acidaminococcales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium succinatutens,2.1633689068139487e-07,Microbiome,False
"3',4'-Tetramethylene-α-pyrrolidinovalerophenone",2.1526406538246038e-07,Metabolome,False
Solanine,2.149919189608878e-07,Metabolome,False
"(4-nitrophenyl)(2,3,4,5,6-pentamethylphenyl)methanone",2.1406282062489883e-07,Metabolome,False
Miquelianin,2.1224081560449768e-07,Metabolome,False
DPK,2.054461072854224e-07,Metabolome,False
Minocycline,1.9823752009535864e-07,Metabolome,False
β-Estradiol-17β-glucuronide,1.9681976669937452e-07,Metabolome,False
"(3R)-8-hydroxy-3-(4-hydroxyphenyl)-3,4-dihydro-1H-2-benzopyran-1-one",1.9297929190928748e-07,Metabolome,False
"3-[(methoxycarbonyl)amino]-2,2,3-trimethylbutanoic acid",1.8622404689489846e-07,Metabolome,False
Biocytin,1.8478874265383587e-07,Metabolome,False
5-(tert-butyl)-N-[4-(trifluoromethyl)phenyl]thiophene-2-carboxamide,1.8446853003499617e-07,Metabolome,False
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|g__Lawsonella|s__Lawsonella clevelandensis,1.8376093362678264e-07,Microbiome,False
Decanoylcarnitine,1.8207912214371814e-07,Metabolome,False
Palmitoleic Acid,1.8175094460407391e-07,Metabolome,False
FAHFA (4:0/18:0),1.8143104465005375e-07,Metabolome,False
d__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides dorei,1.7765196170283938e-07,Microbiome,False
DL-Panthenol,1.7699785196058838e-07,Metabolome,False
ethyl 1-(3-nitro-2-thienyl)piperidine-4-carboxylate,1.7396315536604726e-07,Metabolome,False
FAHFA (6:0/24:1),1.7179317704423785e-07,Metabolome,False
Mycophenolic acid,1.7035653047837224e-07,Metabolome,False
2-oxopiperidine-3-carbohydrazide,1.6998874298665451e-07,Metabolome,False
D-Glucosamine,1.671128697359077e-07,Metabolome,False
PC (18:5e/2:0),1.6287226264481196e-07,Metabolome,False
Azelaic acid,1.6244482769784806e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellales|f__Peptoniphilaceae|g__Murdochiella|s__Murdochiella vaginalis,1.619089607200114e-07,Microbiome,False
Gly-Tyr-Ala,1.5757425068139413e-07,Metabolome,False
DGMG (18:2),1.5735374247963e-07,Metabolome,False
4-Hydroxybenzylalcohol,1.5641558345816032e-07,Metabolome,False
"2-{2-oxo-2H,8H,9H-furo[2,3-h]chromen-8-yl}propan-2-yl acetate",1.554547772476611e-07,Metabolome,False
19(R)-Hydroxy prostaglandin F2α,1.5456398273448312e-07,Metabolome,False
3-hydroxy-2-octylpentanedioic acid,1.5393802220201655e-07,Metabolome,False
"1-(2,4-dihydroxyphenyl)-2-(3,5-dimethoxyphenyl)propan-1-one",1.4879397790676243e-07,Metabolome,False
"5-(1-azepanyl)-2,4(1H,3H)-pyrimidinedione",1.4650218532087935e-07,Metabolome,False
PG (2:0/18:1),1.4514863166898367e-07,Metabolome,False
Homocysteic acid,1.4445506454863817e-07,Metabolome,False
LPI 16:0,1.423779138700442e-07,Metabolome,False
FAHFA (12:0/24:4),1.4104336092944992e-07,Metabolome,False
N3-(2-morpholinophenyl)-2-oxo-2H-chromene-3-carboxamide,1.3981682248200363e-07,Metabolome,False
5-Methoxytryptamine,1.3918954184368594e-07,Metabolome,False
FAHFA (15:0/13:0),1.364957464586663e-07,Metabolome,False
N-(p-Coumaroyl) serotonin,1.3583746061841375e-07,Metabolome,False
NAT13-331713_POS,1.339020676286608e-07,Metabolome,False
Thr-Leu,1.3298725705002963e-07,Metabolome,False
1-(4-methoxyphenyl)-4-phenyl-2(1H)-pyrimidinethione,1.325673781685111e-07,Metabolome,False
LPE 18:2,1.324136899262336e-07,Metabolome,False
"D-Glucosyl-beta-1,1-N-palmitoyl-D-erythro-sphingosine",1.2948451786369723e-07,Metabolome,False
"N6,N6,N6-Trimethyl-L-lysine",1.2830400819977241e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia sp. N6H1-15,1.2699684970479678e-07,Microbiome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|s__Enterobacteriaceae bacterium strain FGI 57,1.2598688606074538e-07,Microbiome,False
"9,10-Dihome",1.2408291322121032e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|s__Lachnospiraceae bacterium,1.2104296494709868e-07,Microbiome,False
2-Hydroxymyristic acid,1.197411789831956e-07,Metabolome,False
"5-chloro-2,8-dimethyl-4-[(3-nitro-2-pyridyl)oxy]quinoline",1.192838377477366e-07,Metabolome,False
D-(+)-Tryptophan,1.1838462316055362e-07,Metabolome,False
N-Carbobenzoxy-β-alanine,1.1399478404958178e-07,Metabolome,False
d__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerobutyricum|s__Anaerobutyricum hallii,1.1392329400668955e-07,Microbiome,False
Dehydrocholic acid,1.1217320862468621e-07,Metabolome,False
16α-Hydroxyestrone,1.0641866934422085e-07,Metabolome,False
HMH,1.0521750516539487e-07,Metabolome,False
4-Methoxy-α-pyrrolidinopentiophenone,1.0508053532654574e-07,Metabolome,False
Riboflavin-5-phosphate,1.0139210576685005e-07,Metabolome,False
FAHFA (18:1/3:0),1.0026165395569372e-07,Metabolome,False
N-acetyl-D-glucosamine,9.85388318852245e-08,Metabolome,False
Hexanoic acid,9.784134810590404e-08,Metabolome,False
3-(3-nitrophenyl)-2-phenylacrylic acid,9.51710925109049e-08,Metabolome,False
Tetrahydroaldosterone,9.23575137326933e-08,Metabolome,False
Prostaglandin E2-1-glyceryl ester,9.151909792059386e-08,Metabolome,False
6-Methylflavone,9.100295711051988e-08,Metabolome,False
Lactitol,8.841022217231815e-08,Metabolome,False
FAHFA (4:0/24:1),8.825326180005253e-08,Metabolome,False
JWH-018 N-(3-methylbutyl) isomer,8.311460062665102e-08,Metabolome,False
octadec-9-ynoic acid,8.27720180947194e-08,Metabolome,False
alpha-D-Glucopyranosyl 2-O-(2-methylbutanoyl)-alpha-D-glucopyranoside,8.225339057586704e-08,Metabolome,False
d__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Selenomonadaceae|g__Megamonas|s__Megamonas funiformis,8.215668900776497e-08,Microbiome,False
(+/-)5(6)-EET,8.054743416067484e-08,Metabolome,False
Cer-NS (d18:1/12:0),7.949536650476794e-08,Metabolome,False
Homogentisic Acid,7.798915333481981e-08,Metabolome,False
ethyl 3-amino-4-(methylamino)benzoate,7.737003908842347e-08,Metabolome,False
Rutarin,7.500797179000555e-08,Metabolome,False
d__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus crispatus,7.205522691308855e-08,Microbiome,False
PE (16:0/16:1),7.114228663186524e-08,Metabolome,False
Monobutyl phthalate,6.991770863799073e-08,Metabolome,False
Oleoyl ethanolamide,6.901267231994454e-08,Metabolome,False
2-Hydroxyhippuric acid,6.675419679432193e-08,Metabolome,False
"N1-[5-(3,5-dimethylpiperidino)-4-fluoro-2-nitrophenyl]acetamide",6.415587132462694e-08,Metabolome,False
d__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium breve,6.231425500977664e-08,Microbiome,False
4-OHE1-1-N3Ade,6.185348907370565e-08,Metabolome,False
GlcADG (16:0-18:2),6.152366563151188e-08,Metabolome,False
N-allyl-2-(2-methyl-1-benzofuran-3-yl)acetamide,5.998044284641431e-08,Metabolome,False
"2-(tert-butyl)-1,3-thiazolane-4-carboxylic acid",5.9484618496575014e-08,Metabolome,False
Lipoic acid,5.941669074325849e-08,Metabolome,False
Prostaglandin G2,5.876309619854259e-08,Metabolome,False
"4-oxo-4-(5,6,7,8-tetrahydronaphthalen-1-ylamino)but-2-enoic acid",5.854587679529186e-08,Metabolome,False
Phenethylamine,5.614723554710752e-08,Metabolome,True
PharmaGSID_47333,5.483326757434167e-08,Metabolome,False
N'-(4-chlorophenyl)-4-ethylbenzohydrazide,5.2335589948134434e-08,Metabolome,False
4-(pentyloxy)benzene-1-carbohydrazide,5.208320603993919e-08,Metabolome,False
4-Aminobenzoic acid,5.199735688101628e-08,Metabolome,False
U-44069,5.11602619336608e-08,Metabolome,False
2-[5-(2-hydroxypropyl)oxolan-2-yl]propanoic acid,5.076254685419858e-08,Metabolome,False
fentanyl-d5,4.899125980585782e-08,Metabolome,False
DL-methionine sulfoxide,4.710228531185763e-08,Metabolome,False
"5-[5-(3-methoxybenzyl)-1,3,4-oxadiazol-2-yl]-2,1,3-benzothiadiazole",4.7011318682717984e-08,Metabolome,False
GKK,4.689717538766927e-08,Metabolome,False
"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one",4.6656019002947814e-08,Metabolome,False
DL-Serine,4.58605981046408e-08,Metabolome,False
N-isopropyl-N'-(2-oxoazepan-3-yl)urea,4.5540846827269843e-08,Metabolome,False
Flavin adenine dinucleotide,4.55070521365011e-08,Metabolome,False
N-[4-(diethylamino)phenyl]-N'-phenylurea,4.4780850406455186e-08,Metabolome,False
Deoxyribose 5-Phosphate,4.382645208030615e-08,Metabolome,False
d__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae,4.3539951536782076e-08,Microbiome,False
2-Ketohexanoic acid,4.339678981316102e-08,Metabolome,False
"3-[(4-chlorobenzyl)thio]-4-methyl-5-undecyl-4H-1,2,4-triazole",4.292737087708745e-08,Metabolome,False
FAHFA (15:0/17:2),4.25410798930956e-08,Metabolome,False
(S)-beta-Aminoisobutyric Acid,4.251002283285875e-08,Metabolome,False
"N'-{6-[(5-chloro-3-pyridyl)oxy]-3-pyridyl}-N,N-dimethyliminoformamide",4.156054492171046e-08,Metabolome,False
"5(S),15(S)-DiHETE",4.1537248873890704e-08,Metabolome,False
Ascorbic acid,4.1272485198893824e-08,Metabolome,False
PA (11:0/16:1),4.119670603318914e-08,Metabolome,False
3-Nitro-L-Tyrosine,4.1066297168688845e-08,Metabolome,False
7-Aminonimetazepam,3.996197970260163e-08,Metabolome,False
PNK,3.980392634719842e-08,Metabolome,False
"N1-(2,6-dimorpholino-3-pyridyl)-4-methylbenzamide",3.921322731418981e-08,Metabolome,False
Decanoic acid,3.820899575455929e-08,Metabolome,False
ethyl 1-(4-acetyl-2-aminophenyl)piperidine-4-carboxylate,3.766452416551904e-08,Metabolome,False
Tetranor-12(S)-HETE,3.754005507113497e-08,Metabolome,False
PharmaGSID_48506,3.729953099236513e-08,Metabolome,False
Hypoxanthine,3.608759411531967e-08,Metabolome,False
4-Acetamidobutyric Acid,3.5856746005024394e-08,Metabolome,False
"2-(2,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one",3.5848893133579036e-08,Metabolome,False
1-{4-[3-(4-benzhydrylpiperazino)-2-hydroxypropoxy]phenyl}ethan-1-one,3.583887206526246e-08,Metabolome,False
Desthiobiotin,3.568506973780563e-08,Metabolome,False
Benzathine,3.496271599544606e-08,Metabolome,False
Nodularin,3.323646887595346e-08,Metabolome,False
Homovanillic acid,3.2979793052192534e-08,Metabolome,False
"6,8-di(tert-butyl)-4-oxo-4H-chromene-2-carboxylic acid",3.1754843789976135e-08,Metabolome,False
Oxoadipic Acid,3.102133985245304e-08,Metabolome,False
Lysopc 16:1,3.0682472890434354e-08,Metabolome,False
2-Hydroxy-2-methyl-3-buten-1-yl beta-D-glucopyranoside,3.0355254962857944e-08,Metabolome,False
Thymine,3.004759161425388e-08,Metabolome,False
Cer-NS (d17:1/18:1),3.0045992069558134e-08,Metabolome,False
